,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,Odds_1,Odds_x,Odds_2,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
891,Elitserien 2011/2012,2011-12-18,Lund,Guif,22,30,A,308,378,331,314,0.6153846153846154,1.6153846153846154,L,L,L,L,W,W,W,W,W,W,5.1,12.78,1.21,13.0,LLLLW,WWWWW,2,10,0,0,0,0,1,1,0,0,-1.7692307692307692,4.923076923076923,-1.0,-8
892,Elitserien 2011/2012,2011-12-18,Hammarby,Ystads IF,31,36,A,301,334,348,344,0.46153846153846156,1.3076923076923077,L,L,L,D,L,L,W,L,D,W,3.19,10.75,1.44,13.0,LLLDL,LWLDW,1,5,0,0,0,0,0,0,0,0,-3.6153846153846154,-0.7692307692307693,-0.8461538461538461,-4
893,Elitserien 2011/2012,2011-12-19,Savehof,Alingsas,21,26,A,357,299,309,282,1.2307692307692308,1.0769230769230769,W,W,L,L,W,W,L,W,L,W,1.25,12.05,4.71,13.0,WWLLW,WLWLW,6,6,0,0,0,0,0,0,0,0,3.6923076923076925,1.3076923076923077,0.15384615384615385,0
894,Elitserien 2011/2012,2011-12-19,Malmo,Redbergslids,26,25,H,329,370,338,354,0.8461538461538461,0.7692307692307693,W,D,W,W,L,L,W,L,L,L,1.6,9.92,2.71,13.0,WDWWL,LWLLL,7,2,0,0,0,0,0,0,1,0,-0.6923076923076923,1.2307692307692308,0.07692307692307693,5
895,Elitserien 2011/2012,2011-12-19,Aranas,Lugi,22,32,A,293,315,347,312,0.6153846153846154,0.7692307692307693,W,L,L,L,L,L,L,L,W,W,1.72,9.53,2.42,13.0,WLLLL,LLLWW,2,4,0,0,1,0,0,0,0,0,-4.153846153846154,0.23076923076923078,-0.15384615384615385,-2
896,Elitserien 2011/2012,2011-12-21,Guif,Kristianstad,27,25,H,378,329,314,322,1.6153846153846154,1.0,W,W,W,W,W,W,W,D,W,L,1.19,12.36,5.5,13.0,WWWWW,WWDWL,10,7,1,1,0,0,0,0,0,0,4.923076923076923,0.5384615384615384,0.6153846153846154,3
897,Elitserien 2011/2012,2011-12-21,Redbergslids,Drott,31,33,A,370,337,354,326,0.7692307692307693,1.0769230769230769,L,W,L,L,L,L,W,W,W,L,1.76,8.88,2.37,13.0,LWLLL,LWWWL,2,6,0,0,1,0,0,0,0,0,1.2307692307692308,0.8461538461538461,-0.3076923076923077,-4
898,Elitserien 2011/2012,2011-12-21,Tumba,Aranas,33,32,H,284,293,334,347,0.46153846153846156,0.6153846153846154,L,D,W,D,L,W,L,L,L,L,2.26,8.91,1.83,13.0,LDWDL,WLLLL,4,2,0,0,0,0,0,0,1,0,-3.8461538461538463,-4.153846153846154,-0.15384615384615385,2
899,Elitserien 2011/2012,2011-12-21,Skovde,Malmo,26,24,H,358,329,331,338,1.0769230769230769,0.8461538461538461,W,D,W,D,W,W,D,W,W,L,1.54,9.89,2.84,13.0,WDWDW,WDWWL,8,7,0,0,0,0,0,0,0,0,2.076923076923077,-0.6923076923076923,0.23076923076923078,1
900,Elitserien 2011/2012,2011-12-22,Hammarby,Savehof,25,30,A,331,383,375,331,0.5714285714285714,1.2857142857142858,W,L,L,L,D,W,W,W,L,L,5.5,13.1,1.19,14.0,WLLLD,WWWLL,3,6,0,0,0,0,0,0,0,0,-3.142857142857143,3.7142857142857144,-0.7142857142857143,-3
901,Elitserien 2011/2012,2011-12-22,Alingsas,Lund,23,28,A,331,333,303,372,1.1428571428571428,0.5714285714285714,W,W,L,W,L,L,L,L,L,L,1.17,13.5,5.78,14.0,WWLWL,LLLLL,6,0,0,0,0,0,0,0,1,1,2.0,-2.7857142857142856,0.5714285714285714,6
902,Elitserien 2011/2012,2011-12-22,Lugi,Ystads IF,28,22,H,337,375,338,369,0.7142857142857143,1.3571428571428572,L,L,L,L,W,W,L,W,L,D,2.0,8.44,2.07,14.0,LLLLW,WLWLD,2,5,0,0,0,0,0,0,0,0,-0.07142857142857142,0.42857142857142855,-0.6428571428571429,-3
903,Elitserien 2011/2012,2011-12-26,Malmo,Skovde,28,34,A,354,385,365,361,0.7857142857142857,1.0,L,W,D,W,W,L,W,D,W,D,1.56,9.71,2.79,14.0,LWDWW,LWDWD,7,6,0,0,0,0,0,0,0,0,-0.7857142857142857,1.7142857142857142,-0.21428571428571427,1
904,Elitserien 2011/2012,2011-12-26,Aranas,Tumba,31,27,H,321,305,373,366,0.7142857142857143,0.42857142857142855,W,W,L,L,L,L,L,D,W,D,1.31,11.7,3.96,14.0,WWLLL,LLDWD,4,4,0,0,1,0,0,0,0,0,-3.7142857142857144,-4.357142857142857,0.2857142857142857,0
905,Elitserien 2011/2012,2011-12-26,Kristianstad,Guif,29,29,D,355,403,350,345,0.9285714285714286,1.5,L,W,W,D,W,L,W,W,W,W,2.33,9.02,1.78,14.0,LWWDW,LWWWW,7,8,0,0,0,0,1,0,0,0,0.35714285714285715,4.142857142857143,-0.5714285714285714,-1
906,Elitserien 2011/2012,2011-12-26,Savehof,Hammarby,27,25,H,383,331,331,375,1.2857142857142858,0.5714285714285714,W,W,W,L,L,W,L,L,L,D,1.03,17.25,13.92,14.0,WWWLL,WLLLD,6,3,0,0,0,0,0,0,0,0,3.7142857142857144,-3.142857142857143,0.7142857142857143,3
907,Elitserien 2011/2012,2011-12-27,Ystads IF,Lugi,29,29,D,375,337,369,338,1.3571428571428572,0.7142857142857143,W,L,W,L,D,L,L,L,L,W,1.45,10.48,3.19,14.0,WLWLD,LLLLW,5,2,0,0,0,0,0,0,0,0,0.42857142857142855,-0.07142857142857142,0.6428571428571429,3
908,Elitserien 2011/2012,2011-12-27,Lund,Alingsas,29,25,H,333,331,372,303,0.5714285714285714,1.1428571428571428,L,L,L,L,L,W,W,L,W,L,2.73,9.8,1.57,14.0,LLLLL,WWLWL,0,6,0,0,1,1,0,0,0,0,-2.7857142857142856,2.0,-0.5714285714285714,-6
909,Elitserien 2011/2012,2011-12-27,Drott,Redbergslids,26,27,A,364,401,351,379,1.1428571428571428,0.8571428571428571,W,L,W,W,W,W,L,W,L,L,1.45,10.55,3.18,14.0,WLWWW,WLWLL,8,4,1,0,0,0,0,0,0,0,0.9285714285714286,1.5714285714285714,0.2857142857142857,4
910,Elitserien 2011/2012,2011-12-29,Guif,Lund,45,32,H,425,360,367,407,1.4666666666666666,0.5333333333333333,D,L,W,W,W,L,L,L,L,L,1.11,14.75,7.3,15.0,DLWWW,LLLLL,7,0,1,0,0,0,0,0,1,1,3.8666666666666667,-3.1333333333333333,0.9333333333333333,7
911,Elitserien 2011/2012,2011-12-29,Lugi,Aranas,37,18,H,372,347,365,403,0.8,0.6666666666666666,W,L,L,L,L,L,W,W,L,L,1.29,11.62,4.18,15.0,WLLLL,LWWLL,2,4,0,0,1,0,0,0,0,0,0.4666666666666667,-3.7333333333333334,0.13333333333333333,-2
912,Elitserien 2011/2012,2011-12-29,Skovde,Kristianstad,29,30,A,407,375,383,371,1.0,0.8666666666666667,D,L,W,D,W,L,L,W,W,D,1.58,9.68,2.71,15.0,DLWDW,LLWWD,6,5,0,0,0,0,0,0,0,0,1.6,0.26666666666666666,0.13333333333333333,1
913,Elitserien 2011/2012,2011-12-30,Tumba,Drott,31,33,A,332,390,401,375,0.4,1.2,L,L,L,D,W,W,W,L,W,W,3.0,9.88,1.5,15.0,LLLDW,WWLWW,3,8,0,0,0,0,0,0,0,0,-4.6,1.0,-0.8,-5
914,Elitserien 2011/2012,2011-12-30,Ystads IF,Hammarby,37,18,H,396,355,389,401,1.4,0.5333333333333333,W,W,L,W,L,L,W,L,L,L,1.11,13.87,7.53,15.0,WWLWL,LWLLL,6,2,0,0,0,0,0,0,1,0,0.4666666666666667,-3.066666666666667,0.8666666666666667,4
915,Elitserien 2011/2012,2011-12-30,Redbergslids,Malmo,21,28,A,424,384,404,391,0.8,0.8666666666666667,L,W,L,W,L,W,L,W,D,W,1.56,9.83,2.75,15.0,LWLWL,WLWDW,4,7,0,0,0,0,0,0,0,0,1.3333333333333333,-0.4666666666666667,-0.06666666666666667,-3
916,Elitserien 2011/2012,2011-12-30,Alingsas,Savehof,21,29,A,356,418,326,358,1.2,1.3333333333333333,W,W,W,L,W,W,W,W,W,L,2.15,8.49,1.92,15.0,WWWLW,WWWWL,8,8,0,0,0,0,0,0,0,0,2.0,4.0,-0.13333333333333333,0
917,Elitserien 2011/2012,2012-02-01,Malmo,Tumba,35,23,H,384,332,391,401,0.8666666666666667,0.4,W,L,W,D,W,L,L,L,D,W,1.17,13.35,5.74,15.0,WLWDW,LLLDW,7,3,0,0,0,0,0,0,0,0,-0.4666666666666667,-4.6,0.4666666666666667,4
918,Elitserien 2011/2012,2012-02-01,Aranas,Ystads IF,23,29,A,347,396,403,389,0.6666666666666666,1.4,L,W,W,L,L,W,W,L,W,L,2.58,9.97,1.63,15.0,LWWLL,WWLWL,4,6,0,0,0,0,0,0,0,0,-3.7333333333333334,0.4666666666666667,-0.7333333333333333,-2
919,Elitserien 2011/2012,2012-02-01,Lund,Skovde,27,28,A,360,407,407,383,0.5333333333333333,1.0,L,L,L,L,L,D,L,W,D,W,2.82,10.07,1.55,15.0,LLLLL,DLWDW,0,6,0,0,1,1,0,0,0,0,-3.1333333333333333,1.6,-0.4666666666666667,-6
920,Elitserien 2011/2012,2012-02-01,Kristianstad,Redbergslids,28,22,H,402,455,394,431,0.9375,0.875,W,L,L,W,W,W,L,W,L,W,1.39,10.96,3.44,16.0,WLLWW,WLWLW,6,6,0,0,0,0,0,0,0,0,0.5,1.5,0.0625,0
921,Elitserien 2011/2012,2012-02-01,Hammarby,Alingsas,22,24,A,382,386,430,351,0.5,1.25,L,L,W,L,L,W,W,W,W,L,3.39,10.7,1.41,16.0,LLWLL,WWWWL,2,8,0,0,0,0,0,0,0,0,-3.0,2.1875,-0.75,-6
922,Elitserien 2011/2012,2012-02-01,Savehof,Guif,34,20,H,445,454,389,394,1.25,1.5,L,W,W,W,W,W,D,L,W,W,1.49,10.18,3.04,16.0,LWWWW,WDLWW,8,7,1,0,0,0,0,0,0,0,3.5,3.75,-0.25,1
923,Elitserien 2011/2012,2012-02-02,Drott,Lugi,22,24,A,416,395,404,392,1.125,0.75,L,W,W,L,W,L,W,L,L,L,1.68,9.64,2.48,16.0,LWWLW,LWLLL,6,2,0,0,0,0,0,0,1,0,0.75,0.1875,0.375,4
924,Elitserien 2011/2012,2012-02-05,Ystads IF,Drott,28,26,H,426,416,417,404,1.4375,1.125,W,W,W,L,W,L,W,W,L,W,1.49,10.14,3.02,16.0,WWWLW,LWWLW,8,6,0,0,0,0,0,0,0,0,0.5625,0.75,0.3125,2
925,Elitserien 2011/2012,2012-02-05,Guif,Alingsas,23,29,A,454,386,394,351,1.5,1.25,W,D,L,W,W,W,W,W,W,L,1.35,10.87,3.72,16.0,WDLWW,WWWWL,7,8,0,0,0,0,0,0,0,0,3.75,2.1875,0.25,-1
926,Elitserien 2011/2012,2012-02-05,Tumba,Kristianstad,26,27,A,357,402,428,394,0.375,0.9375,L,L,L,L,D,W,L,L,W,W,3.85,11.08,1.33,16.0,LLLLD,WLLWW,1,6,0,0,0,0,0,0,0,0,-4.4375,0.5,-0.5625,-5
927,Elitserien 2011/2012,2012-02-05,Lugi,Malmo,21,24,A,395,412,392,421,0.75,0.8125,L,W,L,L,L,L,W,L,W,D,1.6,9.53,2.69,16.0,LWLLL,LWLWD,2,5,0,0,1,0,0,0,0,0,0.1875,-0.5625,-0.0625,-3
928,Elitserien 2011/2012,2012-02-05,Aranas,Hammarby,23,20,H,376,382,429,430,0.75,0.5,W,L,W,W,L,L,L,W,L,L,1.36,10.67,3.67,16.0,WLWWL,LLWLL,6,2,0,0,0,0,0,0,0,0,-3.3125,-3.0,0.25,4
929,Elitserien 2011/2012,2012-02-06,Redbergslids,Lund,32,20,H,455,387,431,432,0.875,0.625,W,L,W,L,W,W,L,L,L,L,1.26,11.94,4.48,16.0,WLWLW,WLLLL,6,2,0,0,0,0,0,0,1,0,1.5,-2.8125,0.25,4
930,Elitserien 2011/2012,2012-02-06,Skovde,Savehof,31,24,H,462,475,443,419,0.9411764705882353,1.2352941176470589,D,L,D,L,W,D,L,W,W,W,2.96,9.97,1.5,17.0,DLDLW,DLWWW,4,7,0,0,0,0,1,0,0,0,1.1176470588235294,3.2941176470588234,-0.29411764705882354,-3
931,Elitserien 2011/2012,2012-02-08,Alingsas,Skovde,33,25,H,407,462,378,443,1.1764705882352942,0.9411764705882353,L,W,W,W,W,D,L,D,L,W,1.53,9.67,2.9,17.0,LWWWW,DLDLW,8,4,1,0,0,0,0,0,0,0,1.7058823529411764,1.1176470588235294,0.23529411764705882,4
932,Elitserien 2011/2012,2012-02-08,Savehof,Redbergslids,27,16,H,475,486,419,455,1.2352941176470589,0.9411764705882353,D,L,W,W,W,W,W,L,W,L,1.2,12.4,5.41,17.0,DLWWW,WWLWL,7,6,1,0,0,0,0,0,0,0,3.2941176470588234,1.8235294117647058,0.29411764705882354,1
933,Elitserien 2011/2012,2012-02-08,Hammarby,Guif,25,33,A,407,481,452,415,0.5882352941176471,1.5294117647058822,W,L,L,W,L,W,W,D,L,W,4.16,10.79,1.3,17.0,WLLWL,WWDLW,4,7,0,0,0,0,0,0,0,0,-2.6470588235294117,3.8823529411764706,-0.9411764705882353,-3
934,Elitserien 2011/2012,2012-02-08,Kristianstad,Lugi,26,30,A,430,417,418,427,1.0,0.7058823529411765,W,W,L,L,W,L,L,W,L,L,1.49,9.67,3.06,17.0,WWLLW,LLWLL,6,2,0,0,0,0,0,0,0,0,0.7058823529411765,-0.5882352941176471,0.29411764705882354,4
935,Elitserien 2011/2012,2012-02-09,Drott,Aranas,33,29,H,440,398,429,454,1.0588235294117647,0.7058823529411765,L,L,W,W,L,L,W,L,W,W,1.41,10.41,3.34,17.0,LLWWL,LWLWW,4,6,0,0,0,0,0,0,0,0,0.6470588235294118,-3.2941176470588234,0.35294117647058826,-2
936,Elitserien 2011/2012,2012-02-09,Lund,Tumba,34,30,H,411,381,463,456,0.5882352941176471,0.35294117647058826,L,W,L,L,L,L,L,L,L,L,1.59,9.76,2.69,17.0,LWLLL,LLLLL,2,0,0,0,1,0,0,0,1,1,-3.0588235294117645,-4.411764705882353,0.23529411764705882,2
937,Elitserien 2011/2012,2012-02-12,Malmo,Ystads IF,27,24,H,447,451,443,441,0.8823529411764706,1.4705882352941178,W,L,W,L,W,W,W,W,W,L,1.97,8.54,2.09,17.0,WLWLW,WWWWL,6,8,0,0,0,0,0,0,0,0,0.23529411764705882,0.5882352941176471,-0.5882352941176471,-2
938,Elitserien 2011/2012,2012-02-15,Lugi,Lund,28,29,A,417,411,427,463,0.7058823529411765,0.5882352941176471,L,L,W,L,L,L,W,L,L,L,1.29,11.12,4.26,17.0,LLWLL,LWLLL,2,2,0,0,0,0,0,0,1,0,-0.5882352941176471,-3.0588235294117645,0.11764705882352941,0
939,Elitserien 2011/2012,2012-02-15,Tumba,Savehof,31,37,A,381,475,456,419,0.35294117647058826,1.2352941176470589,L,L,L,L,L,D,L,W,W,W,5.26,12.69,1.2,17.0,LLLLL,DLWWW,0,7,0,0,1,1,1,0,0,0,-4.411764705882353,3.2941176470588234,-0.8823529411764706,-7
940,Elitserien 2011/2012,2012-02-15,Skovde,Guif,31,31,D,496,511,477,442,0.9444444444444444,1.5555555555555556,D,D,L,D,L,W,W,W,D,L,2.17,8.74,1.9,18.0,DDLDL,WWWDL,3,7,0,0,0,0,0,0,0,0,1.0555555555555556,3.8333333333333335,-0.6111111111111112,-4
941,Elitserien 2011/2012,2012-02-15,Redbergslids,Alingsas,23,20,H,515,440,488,396,0.8888888888888888,1.2222222222222223,L,W,W,L,W,W,L,W,W,W,2.74,9.58,1.59,18.0,LWWLW,WLWWW,6,8,0,0,0,0,1,0,0,0,1.5,2.4444444444444446,-0.3333333333333333,-2
942,Elitserien 2011/2012,2012-02-17,Aranas,Malmo,26,32,A,422,477,478,475,0.7222222222222222,0.8333333333333334,D,L,W,L,W,L,W,L,W,L,2.1,8.55,1.96,18.0,DLWLW,LWLWL,5,4,0,0,0,0,0,0,0,0,-3.111111111111111,0.1111111111111111,-0.1111111111111111,1
943,Elitserien 2011/2012,2012-02-19,Drott,Hammarby,27,30,A,462,425,453,485,1.0,0.5555555555555556,L,L,L,W,W,L,W,L,L,W,1.2,12.23,5.32,18.0,LLLWW,LWLLW,4,4,0,0,0,0,0,0,0,0,0.5,-3.3333333333333335,0.4444444444444444,0
944,Elitserien 2011/2012,2012-02-19,Ystads IF,Kristianstad,30,27,H,475,463,465,447,1.4444444444444444,1.0555555555555556,D,W,W,W,W,W,W,W,L,L,1.46,10.06,3.15,18.0,DWWWW,WWWLL,9,6,1,0,0,0,0,0,0,0,0.5555555555555556,0.8888888888888888,0.3888888888888889,3
945,Elitserien 2011/2012,2012-02-22,Savehof,Lugi,28,17,H,502,441,449,449,1.1666666666666667,0.7777777777777778,L,D,L,W,W,W,L,L,W,L,1.24,11.7,4.69,18.0,LDLWW,WLLWL,5,4,0,0,0,0,0,0,0,0,2.9444444444444446,-0.4444444444444444,0.3888888888888889,1
946,Elitserien 2011/2012,2012-02-22,Malmo,Drott,27,25,H,477,462,475,453,0.8333333333333334,1.0,L,W,L,W,L,L,L,L,W,W,1.56,9.76,2.8,18.0,LWLWL,LLLWW,4,4,0,0,0,0,0,0,0,0,0.1111111111111111,0.5,-0.16666666666666666,0
947,Elitserien 2011/2012,2012-02-22,Alingsas,Tumba,29,21,H,440,413,396,486,1.2222222222222223,0.4444444444444444,W,L,W,W,W,W,L,L,L,L,1.1,14.74,7.87,18.0,WLWWW,WLLLL,8,2,1,0,0,0,0,0,1,0,2.4444444444444446,-4.055555555555555,0.7777777777777778,6
948,Elitserien 2011/2012,2012-02-22,Guif,Redbergslids,32,24,H,511,515,442,488,1.5555555555555556,0.8888888888888888,W,W,W,D,L,L,W,W,L,W,1.22,11.88,5.11,18.0,WWWDL,LWWLW,7,6,0,0,0,0,0,0,0,0,3.8333333333333335,1.5,0.6666666666666666,1
949,Elitserien 2011/2012,2012-02-22,Kristianstad,Aranas,26,30,A,463,422,447,478,1.0555555555555556,0.7222222222222222,W,W,W,L,L,D,L,W,L,W,1.24,11.65,4.82,18.0,WWWLL,DLWLW,6,5,0,0,0,0,0,0,0,0,0.8888888888888888,-3.111111111111111,0.3333333333333333,1
950,Elitserien 2011/2012,2012-02-22,Lund,Ystads IF,21,31,A,467,511,527,496,0.5789473684210527,1.4736842105263157,L,D,L,W,L,W,D,W,W,W,3.0,9.76,1.5,19.0,LDLWL,WDWWW,3,9,0,0,0,0,1,0,0,0,-3.1578947368421053,0.7894736842105263,-0.8947368421052632,-6
951,Elitserien 2011/2012,2012-02-26,Hammarby,Skovde,22,26,A,456,518,521,503,0.5263157894736842,0.8947368421052632,L,L,W,L,L,L,D,D,L,D,2.76,9.83,1.56,19.0,LLWLL,LDDLD,2,3,0,0,0,0,0,0,0,0,-3.4210526315789473,0.7894736842105263,-0.3684210526315789,-1
952,Elitserien 2011/2012,2012-02-29,Malmo,Hammarby,24,20,H,503,456,500,521,0.8947368421052632,0.5263157894736842,W,L,W,L,W,L,L,W,L,L,1.16,13.45,5.87,19.0,WLWLW,LLWLL,6,2,0,0,0,0,0,0,0,0,0.15789473684210525,-3.4210526315789473,0.3684210526315789,4
953,Elitserien 2011/2012,2012-02-29,Lugi,Alingsas,23,23,D,473,466,471,417,0.8421052631578947,1.263157894736842,W,W,L,L,W,W,W,L,W,W,1.92,8.91,2.13,19.0,WWLLW,WWLWW,6,8,0,0,0,0,0,0,0,0,0.10526315789473684,2.5789473684210527,-0.42105263157894735,-2
954,Elitserien 2011/2012,2012-02-29,Drott,Kristianstad,23,23,D,504,489,486,469,1.0526315789473684,1.105263157894737,W,L,L,L,W,W,W,W,W,L,1.73,9.42,2.38,19.0,WLLLW,WWWWL,4,8,0,0,0,0,0,0,0,0,0.9473684210526315,1.0526315789473684,-0.05263157894736842,-4
955,Elitserien 2011/2012,2012-02-29,Ystads IF,Savehof,24,30,A,511,523,496,475,1.4736842105263157,1.105263157894737,W,D,W,W,W,L,L,D,L,W,2.41,9.06,1.72,19.0,WDWWW,LLDLW,9,3,1,0,0,0,0,0,0,0,0.7894736842105263,2.526315789473684,0.3684210526315789,6
956,Elitserien 2011/2012,2012-02-29,Tumba,Guif,23,30,A,446,541,528,464,0.42105263157894735,1.5789473684210527,L,W,L,L,L,W,W,W,W,D,5.46,12.49,1.19,19.0,LWLLL,WWWWD,2,9,0,0,1,0,0,0,0,0,-4.315789473684211,4.052631578947368,-1.1578947368421053,-7
957,Elitserien 2011/2012,2012-02-29,Redbergslids,Skovde,25,21,H,540,518,514,503,0.8421052631578947,0.8947368421052632,L,L,W,W,L,L,D,D,L,D,1.94,8.84,2.1,19.0,LLWWL,LDDLD,4,3,0,0,0,0,0,0,0,0,1.368421052631579,0.7894736842105263,-0.05263157894736842,1
958,Elitserien 2011/2012,2012-02-29,Aranas,Lund,33,30,H,444,467,510,527,0.6842105263157895,0.5789473684210527,L,D,L,W,L,L,D,L,W,L,1.41,10.66,3.35,19.0,LDLWL,LDLWL,3,3,0,0,0,0,0,0,0,0,-3.473684210526316,-3.1578947368421053,0.10526315789473684,0
959,Elitserien 2011/2012,2012-03-02,Kristianstad,Malmo,29,21,H,489,503,469,500,1.105263157894737,0.8947368421052632,W,W,W,W,L,W,L,W,L,W,1.66,9.32,2.54,19.0,WWWWL,WLWLW,8,6,0,0,0,0,0,0,0,0,1.0526315789473684,0.15789473684210525,0.21052631578947367,2
960,Elitserien 2011/2012,2012-03-02,Lund,Drott,29,33,A,495,537,550,517,0.65,1.1,W,L,D,L,W,W,W,L,L,L,2.61,9.53,1.63,20.0,WLDLW,WWLLL,5,4,0,0,0,0,0,0,1,0,-2.75,1.0,-0.45,1
961,Elitserien 2011/2012,2012-03-02,Skovde,Tumba,32,25,H,544,479,527,560,0.95,0.5,W,L,D,D,L,W,L,W,L,L,1.1,14.89,7.73,20.0,WLDDL,WLWLL,4,4,0,0,0,0,0,0,0,0,0.85,-4.05,0.45,0
962,Elitserien 2011/2012,2012-03-02,Savehof,Aranas,31,26,H,553,476,500,543,1.15,0.65,W,L,L,D,L,L,L,D,L,W,1.09,15.51,8.03,20.0,WLLDL,LLDLW,3,3,0,0,0,0,0,0,0,0,2.65,-3.35,0.5,0
963,Elitserien 2011/2012,2012-03-03,Alingsas,Ystads IF,18,30,A,489,533,445,524,1.2,1.4,L,W,W,L,W,L,W,D,W,W,1.54,9.68,2.87,20.0,LWWLW,LWDWW,6,7,0,0,0,0,0,0,0,0,2.2,0.45,-0.2,-1
964,Elitserien 2011/2012,2012-03-03,Hammarby,Redbergslids,27,28,A,481,571,551,547,0.5,0.8,L,L,L,W,L,L,L,L,W,W,2.49,9.31,1.68,20.0,LLLWL,LLLWW,2,4,0,0,0,0,0,0,0,0,-3.5,1.2,-0.3,-2
965,Elitserien 2011/2012,2012-03-04,Guif,Lugi,32,29,H,568,501,489,493,1.6,0.9,W,W,W,W,W,W,W,W,L,L,1.24,12.35,4.67,20.0,WWWWW,WWWLL,10,6,1,1,0,0,0,0,0,0,3.95,0.4,0.7,4
966,Elitserien 2011/2012,2012-03-04,Tumba,Redbergslids,26,26,D,479,571,560,547,0.5,0.8,W,L,W,L,L,L,L,L,W,W,2.51,9.29,1.67,20.0,WLWLL,LLLWW,4,4,0,0,0,0,0,0,0,0,-4.05,1.2,-0.3,0
967,Elitserien 2011/2012,2012-03-05,Malmo,Lund,42,32,H,527,495,526,550,0.85,0.65,L,W,L,W,L,W,L,D,L,W,1.16,13.06,5.97,20.0,LWLWL,WLDLW,4,5,0,0,0,0,0,0,0,0,0.05,-2.75,0.2,-1
968,Elitserien 2011/2012,2012-03-06,Drott,Savehof,27,31,A,537,553,517,500,1.1,1.15,W,W,L,L,L,W,L,L,D,L,2.87,10.13,1.53,20.0,WWLLL,WLLDL,4,3,0,0,1,0,0,0,0,0,1.0,2.65,-0.05,1
969,Elitserien 2011/2012,2012-03-06,Aranas,Alingsas,27,27,D,476,489,543,445,0.65,1.2,L,L,D,L,W,L,W,W,L,W,2.39,9.24,1.74,20.0,LLDLW,LWWLW,3,6,0,0,0,0,0,0,0,0,-3.35,2.2,-0.55,-3
970,Elitserien 2011/2012,2012-03-06,Kristianstad,Hammarby,32,28,H,543,506,525,578,1.0476190476190477,0.47619047619047616,D,L,W,W,W,L,L,L,L,W,1.14,13.66,6.48,21.0,DLWWW,LLLLW,7,2,1,0,0,0,0,0,0,0,0.8571428571428571,-3.4285714285714284,0.5714285714285714,5
971,Elitserien 2011/2012,2012-03-06,Ystads IF,Guif,33,28,H,562,597,553,518,1.380952380952381,1.5714285714285714,D,L,W,D,W,D,W,W,W,W,1.9,8.91,2.17,21.0,DLWDW,DWWWW,6,9,0,0,0,0,1,0,0,0,0.42857142857142855,3.761904761904762,-0.19047619047619047,-3
972,Elitserien 2011/2012,2012-03-07,Lugi,Skovde,23,31,A,530,578,522,555,0.9047619047619048,1.0,D,W,W,W,L,W,W,L,D,D,1.63,9.78,2.57,21.0,DWWWL,WWLDD,7,6,0,0,0,0,0,0,0,0,0.38095238095238093,1.0952380952380953,-0.09523809523809523,1
973,Elitserien 2011/2012,2012-03-08,Savehof,Malmo,33,26,H,580,555,525,560,1.1904761904761905,0.8095238095238095,W,W,L,L,D,L,L,W,L,W,1.19,13.24,5.32,21.0,WWLLD,LLWLW,5,4,0,0,0,0,0,0,0,0,2.619047619047619,-0.23809523809523808,0.38095238095238093,1
974,Elitserien 2011/2012,2012-03-09,Guif,Aranas,43,32,H,597,507,518,570,1.5714285714285714,0.7142857142857143,D,W,W,W,W,W,L,L,D,L,1.12,14.54,6.9,21.0,DWWWW,WLLDL,9,3,1,0,0,0,0,0,0,0,3.761904761904762,-3.0,0.8571428571428571,6
975,Elitserien 2011/2012,2012-03-10,Drott,Alingsas,25,31,A,563,514,544,474,1.0476190476190477,1.1428571428571428,L,W,W,L,L,L,L,W,W,L,1.71,9.17,2.46,21.0,LWWLL,LLWWL,4,4,0,0,0,0,0,0,0,0,0.9047619047619048,1.9047619047619047,-0.09523809523809523,0
976,Elitserien 2011/2012,2012-03-11,Hammarby,Tumba,21,23,A,506,506,578,591,0.47619047619047616,0.47619047619047616,L,L,L,L,W,L,W,L,W,L,1.85,8.9,2.24,21.0,LLLLW,LWLWL,2,4,0,0,0,0,0,0,0,0,-3.4285714285714284,-4.0476190476190474,0.0,-2
977,Elitserien 2011/2012,2012-03-11,Lund,Kristianstad,28,29,A,524,543,575,525,0.7142857142857143,1.0476190476190477,W,W,L,D,L,D,L,W,W,W,3.21,10.48,1.44,21.0,WWLDL,DLWWW,5,7,0,0,0,0,1,0,0,0,-2.4285714285714284,0.8571428571428571,-0.3333333333333333,-2
978,Elitserien 2011/2012,2012-03-11,Redbergslids,Lugi,23,31,A,598,530,573,522,0.8571428571428571,0.9047619047619048,W,L,L,L,W,D,W,W,W,L,1.61,9.76,2.66,21.0,WLLLW,DWWWL,4,7,0,0,0,0,0,0,0,0,1.1904761904761905,0.38095238095238093,-0.047619047619047616,-3
